Label,Formula,Mol weight,Phase,"Temperature, K","Pressure, kPa","Electrical conductivity, S/m"
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,323.15,98.1,0.279 ± 0.036
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,323.15,196.1,0.233 ± 0.031
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,323.15,122.6,0.192 ± 0.025
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,323.15,49,0.161 ± 0.021
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,323.15,73.5,0.133 ± 0.017
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,323.16,147.1,0.402 ± 0.053
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,323.16,150.6,0.198 ± 0.026
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,323.17,1.75,0.335 ± 0.045
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,348.13,3.12,1.038 ± 0.13
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,348.14,5.03,1.387 ± 0.18
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,348.14,9.86,0.9 ± 0.12
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,348.14,15.09,0.59 ± 0.075
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,348.14,19.94,0.605 ± 0.077
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,348.15,25.38,1.62 ± 0.21
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,348.15,30.09,1.599 ± 0.2
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,348.15,39.78,1.585 ± 0.2
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,348.15,49.82,1.564 ± 0.2
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,348.15,74.9,1.512 ± 0.19
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,348.15,98.1,1.46 ± 0.19
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,348.15,100.5,1.411 ± 0.18
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,348.15,125.1,1.358 ± 0.17
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,348.15,175.1,1.314 ± 0.17
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,348.15,200.7,1.233 ± 0.16
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,348.15,225.5,1.152 ± 0.15
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,348.15,250.3,0.98 ± 0.13
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,348.15,1.08,0.78 ± 0.1
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,348.15,24.5,0.83 ± 0.11
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,348.15,122.6,0.71 ± 0.091
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,348.15,171.9,0.523 ± 0.067
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,348.15,196.1,0.449 ± 0.057
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,348.15,149.3,0.387 ± 0.049
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,348.15,174.3,0.334 ± 0.043
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,348.16,1.2,1.611 ± 0.2
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,348.16,3.1,1.193 ± 0.15
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,348.16,5.1,0.675 ± 0.087
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,348.17,15.4,0.513 ± 0.065
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,197.97,Liquid,348.17,20.5,0.445 ± 0.057
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,283.14,25.6,0.01229 ± 0.00025
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,283.14,30.6,0.00927 ± 0.00019
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,283.15,42,0.076 ± 0.0015
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,283.15,50.3,0.0749 ± 0.0015
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,283.15,74.9,0.0728 ± 0.0015
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,283.15,99.8,0.0709 ± 0.0014
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,283.15,126.1,0.0618 ± 0.0012
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,283.15,2.1,0.0578 ± 0.0012
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,283.15,10.3,0.054 ± 0.0011
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,283.15,199.9,0.0507 ± 0.001
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,283.15,176.5,0.04374 ± 0.00088
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,283.15,3.4,0.03945 ± 0.00079
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,283.15,5.1,0.02939 ± 0.00059
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,283.15,9.8,0.02185 ± 0.00044
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,283.15,15,0.01603 ± 0.00032
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,283.16,20.9,0.0741 ± 0.0015
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,283.16,25.8,0.0661 ± 0.0013
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,283.16,31.2,0.00703 ± 0.00014
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,298.14,41,0.02545 ± 0.00051
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,298.15,51.1,0.1648 ± 0.0033
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,298.15,56.7,0.1588 ± 0.0032
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,298.15,76.9,0.155 ± 0.0031
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,298.15,99.3,0.1465 ± 0.0029
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,298.15,126.1,0.1383 ± 0.0028
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,298.15,149.1,0.1286 ± 0.0026
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,298.15,225.4,0.1219 ± 0.0024
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,298.15,249.8,0.1142 ± 0.0023
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,298.15,0.6,0.1022 ± 0.002
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,298.15,1.6,0.0914 ± 0.0018
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,298.15,201,0.0859 ± 0.0017
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,298.15,0.8,0.0691 ± 0.0014
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,298.15,3.2,0.0551 ± 0.0011
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,298.15,101.6,0.04133 ± 0.00083
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,298.15,150.9,0.03326 ± 0.00067
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,298.15,175.5,0.01595 ± 0.00032
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,298.15,2.2,0.01266 ± 0.00026
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,298.16,5.9,0.1642 ± 0.0034
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,298.16,10.6,0.1617 ± 0.0032
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,298.16,77,0.02011 ± 0.0004
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,323.14,126.9,0.4336 ± 0.0087
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,323.14,201.3,0.4226 ± 0.0085
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,323.14,225.2,0.17 ± 0.0034
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,323.14,250.1,0.1125 ± 0.0023
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,323.14,14.4,0.0922 ± 0.0019
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,323.15,20.5,0.4367 ± 0.0092
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,323.15,25.8,0.4267 ± 0.0086
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,323.15,30.2,0.4115 ± 0.0082
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,323.15,40,0.3926 ± 0.0079
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,323.15,49.9,0.2108 ± 0.0042
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,323.15,10.7,0.1375 ± 0.0028
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,323.15,225.1,0.0751 ± 0.0015
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,323.15,1.1,0.0625 ± 0.0013
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,323.15,1.7,0.0517 ± 0.001
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,323.16,3.1,0.3783 ± 0.0076
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,323.16,5.1,0.3557 ± 0.0071
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,323.16,15.7,0.3384 ± 0.0068
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,323.16,20.8,0.324 ± 0.0065
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,323.16,25.7,0.2955 ± 0.0059
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,323.16,30.8,0.2692 ± 0.0054
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,348.14,40.2,0.8 ± 0.016
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,348.14,76,0.1669 ± 0.0033
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,348.15,126.6,0.871 ± 0.017
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,348.15,152.4,0.865 ± 0.017
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,348.15,200.9,0.855 ± 0.017
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,348.15,250.9,0.84 ± 0.017
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,348.15,50,0.766 ± 0.015
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,348.15,103,0.734 ± 0.015
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,348.15,176.1,0.704 ± 0.014
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,348.15,49,0.675 ± 0.013
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,348.15,73.8,0.625 ± 0.013
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,348.15,122.3,0.4734 ± 0.0095
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,348.15,147.4,0.3257 ± 0.0065
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,348.15,171.6,0.2716 ± 0.0054
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,348.15,196.1,0.1957 ± 0.0039
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,348.15,24.5,0.1413 ± 0.0028
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,348.16,98.1,0.877 ± 0.018
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,348.16,49,0.577 ± 0.012
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,348.16,73.5,0.384 ± 0.0077
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,348.16,98.1,0.231 ± 0.0046
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,273,196.1,0.0784 ± 0.0024
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,273.4,24.5,0.0776 ± 0.0023
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,278.15,122.6,0.1064 ± 0.0032
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,278.15,147.1,0.1116 ± 0.0033
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,283.15,171.6,0.1466 ± 0.0044
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,283.15,73.8,0.1556 ± 0.0047
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,288.14,122.6,0.1987 ± 0.006
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,288.15,98.1,0.1967 ± 0.0059
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,293.15,147.1,0.257 ± 0.0077
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,293.15,24.5,0.2572 ± 0.0077
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,293.15,49.3,0.2613 ± 0.0078
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,298.14,171.6,0.341 ± 0.01
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,298.14,196.1,0.2175 ± 0.0065
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,298.14,49.5,0.1737 ± 0.0052
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,298.14,59.1,0.1136 ± 0.0034
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,298.14,78.5,0.0909 ± 0.0027
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,298.14,98.1,0.0735 ± 0.0022
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,298.14,19.6,0.0593 ± 0.0018
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,298.15,39.2,0.3294 ± 0.0099
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,298.15,73.5,0.332 ± 0.01
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,298.15,147.1,0.333 ± 0.01
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,298.15,98.1,0.2718 ± 0.0082
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,298.15,171.3,0.1405 ± 0.0042
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,303.15,122.6,0.414 ± 0.012
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,303.15,196.1,0.419 ± 0.013
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,303.16,24.2,0.422 ± 0.013
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,308.15,49,0.51 ± 0.015
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,308.15,49.3,0.52 ± 0.016
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,308.15,195.8,0.523 ± 0.016
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,313.15,73.5,0.619 ± 0.019
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,313.15,98.1,0.637 ± 0.019
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,313.15,147.1,0.638 ± 0.019
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,318.15,24.5,0.763 ± 0.023
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,318.15,122.6,0.772 ± 0.023
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,318.16,171.6,0.74 ± 0.022
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,323.12,58.8,0.873 ± 0.026
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,323.13,78.5,0.617 ± 0.018
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,323.13,98.1,0.524 ± 0.016
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,323.16,39.2,0.828 ± 0.025
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,323.16,19.6,0.45 ± 0.013
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,323.16,24.5,0.2308 ± 0.0069
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,323.17,98.1,0.912 ± 0.027
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,323.17,49,0.728 ± 0.022
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,323.17,73.5,0.379 ± 0.011
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,323.17,147.1,0.3226 ± 0.0097
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,323.17,147.1,0.2746 ± 0.0082
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,323.2,171.6,0.902 ± 0.027
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,328.07,49,1.0156 ± 0.03
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,328.13,73.5,1.0614 ± 0.032
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,328.17,98.1,1.049 ± 0.032
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,333.11,122.6,1.2207 ± 0.037
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,333.14,122.6,1.2058 ± 0.036
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,333.16,196.1,1.1769 ± 0.035
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,338.12,49,1.3692 ± 0.041
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,338.14,73.5,1.3436 ± 0.04
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,338.18,171.6,1.376 ± 0.041
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,343.14,196.1,1.5201 ± 0.046
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,343.17,24.5,1.5326 ± 0.046
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,343.17,98.1,1.5593 ± 0.047
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,348.1,24.5,1.7034 ± 0.051
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,348.13,98.1,1.618 ± 0.049
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,348.14,122.9,1.73 ± 0.052
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,348.14,171.6,1.0932 ± 0.033
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,348.14,49,0.845 ± 0.025
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,348.15,73.5,0.963 ± 0.029
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,348.15,24.5,0.751 ± 0.022
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,348.16,147.1,1.6987 ± 0.051
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,348.16,196.1,1.3626 ± 0.041
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,348.16,24.5,1.2434 ± 0.037
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,348.16,49.5,0.657 ± 0.02
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,348.16,73.5,0.581 ± 0.017
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,353.1,98.4,1.8893 ± 0.057
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,353.13,122.9,1.9164 ± 0.058
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,353.17,147.1,1.8633 ± 0.056
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,249.1,171.6,0.1451 ± 0.0044
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,251.6,196.1,0.1863 ± 0.0048
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,254.1,24.5,0.222 ± 0.005
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,256.5,49.3,0.261 ± 0.005
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,258.1,73.5,0.245 ± 0.006
